artist_name,soundcloud_url,soundcloud_user_id,genres,edm_match_terms,followers_count,track_count,country,city
Flume,https://soundcloud.com/flume?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,2976616,Electronic,electronic,2226562,231,Australia,Sydney
Kygo,https://soundcloud.com/kygo?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,4360546,Dance Pop | Pop | Electropop | Electronic Pop | Dance,dance | electronic,1517493,180,,Bergen
Galantis,https://soundcloud.com/wearegalantis?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,18512467,Dance | Pop,dance | electronic,498101,435,Sweden,Stockholm
Alesso,https://soundcloud.com/alesso?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,1953860,Dance,dance,741578,150,Sweden,Stockholm
Project 46,https://soundcloud.com/djproject46?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,5987635,"Progressive | Progressive ""melodic techno"" techno lokii lipl siriuschill siriusxm ""project 46 | Dance | Dance & EDM | Halloween | progressive house banger halloween Big dark sac spp | Electronic",dance | edm | electronic | house | progressive house | techno,90293,73,Canada,Waterloo & Vancouver
steve james,https://soundcloud.com/stevejamesofficial?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,7960866,"House | House Mix Dj Electro ""Electro House"" ""Deep House"" ""Tech House | Niko de Kid"" Loguos Heldeep ""Oliver Heldens"" ""Steve James"" ""Lose Control | Dance ""Steve James"" ""Get Me High"" ""Butter Beats"" ""Deep House"" ""Tech House"" Electronic House ""future house | Dance & EDM | Dance Pop | Dance Remix | Happy Summer ""Dance Pop | Dance ""Deep House"" Electronic Edm ""steve james | Dance",dance | deep house | edm | electronic | future house | house | tech house,55598,32,United States,"Pittsburgh, PA"
Madeon,https://soundcloud.com/madeon?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,483294,"Electronic | Dance | DANCE & DJ | madeon earthgang nfnm ""no fear no more"" acapella ""good faith"" 2020 | RAP & HIP-HOP",dance | electronic,1429790,77,,
Vicetone,https://soundcloud.com/vicetone?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,16502149,"Dance & EDM | Dance & EDM"" Reverb ""Slowed Down | vicetone | dance | dance & EDM | mixes | end of year mix | 2025 End of Year Mix | Dance & EDM"" House | Over Too Soon"" Vicetone chill house monstercat ""Dance Pop | chill lofi ""walk thru fire"" vicetone | Dance",dance | edm | house,352080,183,Netherlands,Amsterdam
HARDWELL,https://soundcloud.com/hardwell?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,296190,"House | Hardwell ""On Air"" EDM Dance Bigroom Progressive House Revealed Recordings | Dance | Mainstage",dance | edm | house | progressive house,1964146,769,Netherlands,Breda
Fluex,https://soundcloud.com/fluex?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,114069585,"Progressive Love | Progressive House"" Progressive House fluex ""virtual riot"" ""we're not alone"" ""were not alone"" Remix | Dance & EDM | chill ""chill house"" ""deep house"" deep gold skies ""gold skies"" fluex Mix | Progressive House"" stadiumx mombasa fluex Remix | be together | major lazer"" ""wild belle"" fluex Remix Dancehall 98bpm | progressive love | zara larsson"" zara larsson carry you Home ""carry you home"" fluex Remix ""Progressive House"" Progressive House | Progressive House | wonderland stadiumx ""angelika vee"" fluex Remix House Progressive bootleg turnitupmuzik turnitup muzik music | COTW | steve angello"" mako children of the wild fluex Remix ""Progressive House"" Progressive Edit | Remix bootleg agnes Release me ""Progressive House"" Progressive fluex | bootleg | Progressive House"" borgeous ""shaun frank"" this could be love fluex ""free download"" House Melodic Music 128 bpm Beats Sweet Chill Edm Remix | Progressive | House left behinds Paris blohm taylr renee fluex Remix",dance | deep house | edm | electronic | house | progressive house,1794,12,,
Fox Stevenson,https://soundcloud.com/foxstevenson?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,62864,Drum & Bass | Dubstep | Ambient | Breakbeat | House,bass | dubstep | house,148692,119,Netherlands,
fatmanscoop,https://soundcloud.com/fatmanscoop?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,358586,"Electronic | EDM | House EDM Jump Fatman Scoop Fat Man ""Hands Up"" Party Drinks Weekend ""Thanks giving"" DJ Trap Remixes JUMP! | EDM House Deep ""Deep House"" Dance Trap Remix Remixes US UK Commercial Festival Fall Workout Work Out Work-out Energy Jump | EDM House Dance Fatman Scoop FatmanScoop ""Fatman Scoop"" CBB BB UK Celebrity Big Brother ""Big Brother"" Trap Electro Remix Remixes 128bpm Mix | JUMP EDM 2015 | Edm ""HIGH ENERGY"" FUN TECHNO Festival ""FESTIVAL SEASON"" ULTRA TOMORROWLAND EDC PLUR Love UNITY PEACE RESPECT Rave RAGE KANDI ""ROLLING FACE"" PLURNT ""RAVE BUNNY"" ""LIGHT SHOW"" ""FIST PUMP"" ""MOLLY WATER"" ""TRANCE OUT"" ""THAT DROP"" ""COME DOWN"" SWEATIN ""PRIZM GLASSES"" ""SOUNDCLOUD | 1 DJ | JUMP | JUNE | TRAP | REMIXES | FATMANSCOOP | ONE F",dance | deep house | edm | electronic | house | techno | trance | trap,22462,25,United States,NYC
San Holo,https://soundcloud.com/sanholobeats?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,36551572,"Electronic | Wholesome Riddim | wholesome riddim"" ""san holo"" edm | Dance",dance | edm | electronic,477710,239,,<3
nickyromero,https://soundcloud.com/nickyromero?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,420748,Dance | Tech House | Melodic House | Dance & EDM,dance | edm | house | melodic house | tech house,3767016,375,Netherlands,Amsterdam
Trap Nation,https://soundcloud.com/alltrapnation?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,27580353,"Trap | melanie martinez"" soap ""trap nation"" ""k theory"" solstis remix staarz ""trap remix"" ""k theory remix"" ""solstis remix"" tiktok ""tiktok music | K Theory"" ""Billie Eilish"" Hostage Remix ""Trap Nation"" Staarz Cover ""Trap Remix"" ""Best Remix"" ""Billie Eilish Remix"" ""K Theory Remix | Hopex Paradise Trap | William Black"" RUNN ""Eyes Closed"" ""ODEA "" Remix | Glass Animals"" ""Heat Waves"" Neovaii Remix | Post Malone"" ""Cooped Up"" BKAYE Remix | Onderkoffer Halloween Mix ""Trap Nation | Vanic ""Trap Nation & Friends"" ""Trap Nation"" Mix | DROELOE ""Trap Nation & Friends"" Mix Autumn Fall",electronic | trap,1177918,221,,Los Angeles
ODESZA,https://soundcloud.com/odesza?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,18604897,Electronic,electronic,781526,270,,Seattle
AllTime EDM,https://soundcloud.com/alltimeedm?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,143314889,"Dubstep | Dubstep bassmusic Mix basscanyon ""bass canyon"" headbangers headbanger Riddim excision ""space laces"" ""svdden death"" ""sullivan king"" Edm | Dubstep Bass Music Edm Electro Dance AllTimeEDM ""AllTime Radio"" Mix series New 2023 unreleased Dub headbanger headbangers bassmusic ""perry wayne | Dubstep Bass Music Edm Riddim ""gymset "" Trap excision slander illenium wooli subtronics kompany Rave headbanger headbangers ""try not to headbang"" workout ""gym mix"" Heavy ""lost lands"" New 2022 unreleased Dance Mix Podcast Electro Electronic ""alltime radio | Dubstep Bass Music Edm Electronic Dance alltime alltimeradio alltimeedm Mix series New 2021 lostlands ""road to"" unreleased Riddim headbanger try not to break your neck excision headbangers slander illenium subtronics btsm | Dubstep Riddim gymset Bass Trap excision slander sevenlions subtronics kompany Edm headbangers headbanger try not to headbang head Banger Filthy workout gym Heavy 2022 new unreleased Mix Electronic marauda lostlands | Dubstep Riddim gymset workout Mix Bass Trap excision slander illenium subtronics kompany edm headbanger headbangers try not to head Banger Filthy gym Heavy 2022 New unreleased Dance Podcast Electro Electronic | Dubstep Riddim gymset Bass Trap excision slander sythen illenium subtronics kompany Edm Mix headbanger headbangers headbang head Banger Filthy workout gym Heavy 2022 New unreleased Dance alltimeedm alltimeradio EDM | Dubstep Bass Music Edm Electronic Dance headbanger headbang Heavy gym Mix series Dj Riddim Trap Rave excision soundcloud unreleased Dub try not to head bang break your neck 2021 | Dubstep Riddim gymset Bass Trap excision slander illenium subtronics kompany edm headbanger headbangers try not to head bang Filthy workout gym Heavy 2021 New unreleased Dance Mix Podcast Electro Electronic | Dubstep Heavy edm New ""lost lands"" Electronic Dance Music Filthy wubs twitter alltimeedm alltimeexclusive exclusive drop",bass | dance | dubstep | edm | electronic | trap,6308,43,Canada,Toronto
GORDO,https://soundcloud.com/gordoszn?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,956458,Dance | Hip Hop,dance,646571,158,,ASOC
ILoveSickDrops™,https://soundcloud.com/ilovesickdrops?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,31055585,ilovesickdrops | edm | soundcloud:source=iphone-record foursquare:venue=4a9979e8f964a520872e20e3,edm,13341,2,,*BASS CAPITOL*DENVER*
ARTY,https://soundcloud.com/arty_music?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,5107465,Dance | Progressive House | Organic House | Drum & Bass | Dance House | Pop | Deep House,bass | dance | deep house | house | progressive house,134690,303,,
Prince Fox,https://soundcloud.com/princefoxmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,29313471,"Dance & EDM | Dance | Hip-hop & Rap | lilnasx oldtownroad | Pop | Pop dance ""happy holidays | Deep House | Deep house",dance | deep house | edm | house,74363,91,,
Mashd N Kutcher,https://soundcloud.com/mashdnkutcher?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,29694103,,electronic,101807,94,Australia,Brisbane
Diviners,https://soundcloud.com/divinersmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,129179586,Dance | Pop | Folk & Singer-Songwriter,dance,19673,70,,Instagram: DivinersMusic
dropout,https://soundcloud.com/dropoutlive?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,113034768,Rock | Alternative | Dance | paycheck thereadyset,dance,24760,18,,
AviciiOfficial,https://soundcloud.com/aviciiofficial?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,1861068,Dance,dance,1998307,313,,Los Angeles / Stockholm
House Nation,https://soundcloud.com/allhousenation?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,147749360,"Deep House | House jasperdietze LAWOMEN HurricaneLove | House | Future House"" ""Sonny Bass"" Chasner Africa ""House Nation"" Fantastic | Future House"" ""Deep House"" Ellis ""House Nation | House ""Future Bounce"" ""Future House"" Caribbean ""House Nation"" ""Jordi Rivera"" ""Sonny Bass"" EDM",bass | deep house | edm | future house | house,64519,4,United States,
Audien,https://soundcloud.com/audien?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,330740,Dance | Progressive House | Electronic | Drum & Bass | Dance Pop | Deep House,bass | dance | deep house | electronic | house | progressive house,188129,157,United States,Connecticut
Uppermost,https://soundcloud.com/uppermost?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,29412,Electronic,electronic,86384,357,France,
KJ Music,https://soundcloud.com/kj_music1?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,41902810,"remix | OMFG! | Mix | Progressive House | EDM 3lau blau house remix | Remix ""Laidback Luke"" EDM Dance ""Dance Music"" House | Remix Garethemery | Remix Tritonal | Mashup | Hardwell Krewella Zedd ""Chris Brown"" Alive Clarity ""Beautiful People"" Apollo EDM | Project 46"" Coldplay ""Swedish House Mafia"" Edm mashup",dance | edm | house | progressive house,980,10,United States,
JAKKO,https://soundcloud.com/jakkomusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,10357077,"Dance & EDM | progressive house"" manse jakko | Future Bounce | tech house"" acid dogs jakko | Afro House",afro house | dance | edm | house | progressive house | tech house,18663,4,Brazil,Rio de Janeiro
Spinnin' Records,https://soundcloud.com/spinninrecords?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,175766,"Dance & EDM | Dance & EDM"" Electronic House ""Deep House"" Techno | Dance & EDM"" Techno ""Deep House"" House Electronic | Dance & EDM"" Electronic Techno House ""Deep House"" mainstage | Dance & EDM"" Electronic Techno House ""Deep House | Dance & EDM"" Techno house ""Deep House"" Electronic | Dance & EDM"" House ""Deep House"" Techno Electronic | Dance & EDM"" House ""Deep House"" Electronic Techno",dance | deep house | edm | electronic | house | techno,1811131,3523,,
Lāsh,https://soundcloud.com/lash?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,102691397,"Reggaeton | Pop ""Dance Pop"" Dance aparece ""loui santana | Dance & EDM | Dance lash music house ""progressive house"" Tune | Me without you "" dance acapella lash ""lauren l'aimant"" Piano edm music remix | Lash ""lila drew"" november Remix 2020 foryou | edm freedom lash Music dance piques ""young emotion"" tiktok summer covid musica electronic | Chill | PARTYNEXTDOOR DRAKE LOYAL LASH REMIX | Electronic",dance | edm | electronic | house | progressive house,69825,17,,
Lush & Simon,https://soundcloud.com/lushandsimon?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,4554592,Dance | Progressive House | Progressive house,dance | house | progressive house,36047,29,Italy,Milan
Cignature,https://soundcloud.com/officialcignature?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,67733215,"X_____ | Room For Happiness remix"" ""cignature remix"" cignature ""future trap"" trap ""chill trap"" ""kaskade remix | Dance Disco ""Dance & EDM"" House ""Progressive House"" Remix ""Where Are U Now"" ""Jack U"" ""Justin Bieber | Dance ""Progressive House"" ""Dance & EDM"" House Remix Pop",dance | edm | house | progressive house | trap,29238,6,United States,Worldwide
SynCole,https://soundcloud.com/syncole?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,13572245,"Melodic House | Dance | House | afrohouse tropicalhouse ""dance music"" ""Deep House | garage ukgarage ""Dance & EDM"" House Electronic | electrohouse deephouse housemusic dj",club | dance | deep house | edm | electronic | garage | house | melodic house | ukg,43054,203,,
FELIX CARTAL,https://soundcloud.com/felixcartal?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,45715,Dance | Electronic,dance | electronic,316604,489,Canada,Vancouver
Simon & Phil,https://soundcloud.com/simonphilmusic?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319429,99220764,"Dance & EDM | Progressive ""Progressive House"" Edm ""Electronic Dance Music"" Electronic Dance Electro ""Electro House"" ""Simon & Phil"" ""Simon Phil"" ""Simon Hartmann"" ""Phil Finlay"" ""Simon And Phil"" Prelude ""Festival Music"" Mainstage Tomorrowland Bigroom ""Martin Garrix | Progressive House"" Edm ""Electronic Dance Music"" ""Melodic House"" Electronic House ""Simon Phil"" ""Simon & Phil"" ""Stay With Me | Future House | Kiiara Messy Remix ""Simon & Phil Remix"" ""Remix Contest"" ""Remix Competition"" ""Future House"" House Electro Edm ""Electronic Dane Music"" ""Simon & Phil"" ""Atlantic Records | Avicii ""Sandro Cavazza"" ""Without You"" ""Simon & Phil Remix"" ""Simon & Phil"" Remix Bootleg | Electronic | Martin Garrix"" ""Troye Sivan"" ""There For You"" Remix ""Simon & Phil"" Tropical ""Deep House"" House Electronic New Song ""Free Download"" Summer Electric | Simon & Phil"" ""Richie Loop"" ""Shake Dat"" ""Spring Break Island"" 2017 Anthem ""Official Anthem"" Festival Dance Edm Electronic Electro ""Electro House"" ""Spring Break"" Croatia ""Bonerizing Records"" ""New Release | Future Bass | Dance Pop"" Dance Electronic ""Electronic Pop"" ""Future Bass"" ""By Your Side"" ""Simon & Phil"" ""Free Download | Electro House"" ""Progressive House"" EDM Dance Bigroom Original ""Free Download"" Festival ""Simon & Phil"" House Electro Download Tomorrowland EDC ""Ultra Music Festival"" Miami ""San Diego"" ""Los Angeles"" ""Las Vegas | Edm Festival ""Open Beatz Festival"" 2016 Mainstage Liveset Dance Electro Trance ""Progressive House"" ""Free Download"" Free Download ""Open Air"" Germany Nuremberg Live Mix Mixtape",bass | dance | deep house | edm | electronic | future house | house | melodic house | progressive house | trance,6254,14,Germany,
